inflow,rep,update,partner,task_NOT,task_NAND,task_AND,task_ORN,task_OR,task_ANDN,task_NOR,task_XOR,task_EQU
2500,11,40000,host,291600,5895,200,395,366,167,134,0,0
2500,11,40000,symbiont,0,0,0,0,0,0,0,0,0
2500,11,41000,host,291373,5800,271,382,363,165,120,4,0
2500,11,41000,symbiont,0,0,0,0,0,0,0,0,0
2500,11,42000,host,291014,5894,328,358,385,165,129,1,0
2500,11,42000,symbiont,0,0,0,0,0,0,0,0,0
2500,11,43000,host,287771,6108,361,378,363,156,133,0,0
2500,11,43000,symbiont,0,0,0,0,0,0,0,0,0
2500,11,44000,host,287863,6672,349,431,341,201,143,3,0
2500,11,44000,symbiont,0,0,0,0,0,0,0,0,0
2500,11,45000,host,285909,6329,358,424,398,162,144,4,0
2500,11,45000,symbiont,0,0,0,0,0,0,0,0,0
2500,11,46000,host,284731,6414,380,426,373,186,136,1,0
2500,11,46000,symbiont,0,0,0,0,0,0,0,0,0
2500,11,47000,host,283113,6586,388,441,411,173,155,4,1
2500,11,47000,symbiont,0,0,0,0,0,0,0,0,0
2500,11,48000,host,282911,6514,389,486,395,171,148,0,1
2500,11,48000,symbiont,0,0,0,0,0,0,0,0,0
2500,11,49000,host,281804,6281,372,519,400,185,124,3,0
2500,11,49000,symbiont,0,0,0,0,0,0,0,0,0
2500,11,50000,host,279739,6060,370,495,380,204,152,1,0
2500,11,50000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,0,host,0,0,0,0,0,0,0,0,0
2500,12,0,symbiont,0,0,0,0,0,0,0,0,0
2500,12,1000,host,347640,932,26,94,33,6,5,0,0
2500,12,1000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,2000,host,347021,1114,28,105,53,6,10,0,0
2500,12,2000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,3000,host,344937,1168,41,110,61,32,15,0,0
2500,12,3000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,4000,host,343169,1066,50,143,63,20,13,0,0
2500,12,4000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,5000,host,343385,1070,49,119,77,32,25,0,0
2500,12,5000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,6000,host,342057,1072,54,137,63,32,34,0,0
2500,12,6000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,7000,host,341671,997,51,155,84,38,29,2,0
2500,12,7000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,8000,host,338769,1202,50,157,82,28,24,0,0
2500,12,8000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,9000,host,336734,1420,66,136,100,41,34,0,0
2500,12,9000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,10000,host,335013,1769,62,189,115,42,50,0,0
2500,12,10000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,11000,host,333422,2067,72,201,117,46,51,0,0
2500,12,11000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,12000,host,326753,2462,67,213,119,64,54,0,0
2500,12,12000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,13000,host,322844,2631,91,196,146,48,55,0,0
2500,12,13000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,14000,host,318803,2484,82,201,137,69,54,0,0
2500,12,14000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,15000,host,316095,2276,109,220,147,70,56,0,0
2500,12,15000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,16000,host,319275,2273,103,226,129,68,73,0,0
2500,12,16000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,17000,host,321002,2356,114,209,152,70,75,0,0
2500,12,17000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,18000,host,325663,2632,94,216,169,85,63,1,0
2500,12,18000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,19000,host,322640,3341,96,221,172,70,68,1,0
2500,12,19000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,20000,host,320794,3857,116,256,179,103,88,1,0
2500,12,20000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,21000,host,317956,4183,121,233,194,101,95,0,0
2500,12,21000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,22000,host,314714,3976,99,267,203,102,77,2,0
2500,12,22000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,23000,host,313322,3352,110,246,200,108,75,3,0
2500,12,23000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,24000,host,309905,3445,139,246,188,98,90,0,0
2500,12,24000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,25000,host,309214,3411,139,288,193,106,75,0,0
2500,12,25000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,26000,host,306250,3259,108,277,217,95,92,0,0
2500,12,26000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,27000,host,306899,3708,138,318,204,100,118,1,0
2500,12,27000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,28000,host,303024,3965,130,307,237,122,107,0,0
2500,12,28000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,29000,host,300984,4077,123,314,219,116,107,0,0
2500,12,29000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,30000,host,297818,4843,141,277,237,126,97,1,0
2500,12,30000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,31000,host,295207,4804,154,312,277,121,107,0,0
2500,12,31000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,32000,host,291805,4852,158,282,260,117,104,3,0
2500,12,32000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,33000,host,292294,4863,158,290,271,104,102,1,0
2500,12,33000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,34000,host,294227,5012,174,301,254,139,117,0,1
2500,12,34000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,35000,host,294950,5264,174,341,276,139,126,0,0
2500,12,35000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,36000,host,291958,5063,158,387,277,130,115,3,0
2500,12,36000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,37000,host,294082,4695,177,389,289,164,137,1,0
2500,12,37000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,38000,host,293191,4583,197,323,304,133,129,2,0
2500,12,38000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,39000,host,294089,4676,207,351,307,159,122,2,0
2500,12,39000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,40000,host,295675,4733,194,354,320,147,119,1,0
2500,12,40000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,41000,host,292451,4595,203,539,364,168,150,0,0
2500,12,41000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,42000,host,287822,5150,234,535,321,166,128,3,1
2500,12,42000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,43000,host,284935,4511,215,564,360,180,137,0,0
2500,12,43000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,44000,host,288710,4493,205,517,360,178,124,2,0
2500,12,44000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,45000,host,286941,4874,213,538,335,172,129,3,0
2500,12,45000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,46000,host,282960,5275,212,554,332,168,130,1,0
2500,12,46000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,47000,host,280753,5857,247,567,355,196,141,0,0
2500,12,47000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,48000,host,283004,6172,279,534,369,188,161,1,0
2500,12,48000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,49000,host,280676,6080,261,629,364,184,140,1,0
2500,12,49000,symbiont,0,0,0,0,0,0,0,0,0
2500,12,50000,host,279393,6422,231,521,371,174,150,2,0
2500,12,50000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,0,host,0,0,0,0,0,0,0,0,0
5000,10,0,symbiont,0,0,0,0,0,0,0,0,0
5000,10,1000,host,347632,945,26,92,42,5,2,0,0
5000,10,1000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,2000,host,352334,1283,27,112,39,9,10,0,0
5000,10,2000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,3000,host,353464,1547,40,107,54,18,20,0,0
5000,10,3000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,4000,host,350716,1775,47,131,54,17,29,0,0
5000,10,4000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,5000,host,350412,1876,31,122,75,26,21,0,0
5000,10,5000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,6000,host,349045,2046,42,148,73,36,24,0,0
5000,10,6000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,7000,host,346666,2370,48,169,82,37,31,0,0
5000,10,7000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,8000,host,342767,2811,60,161,98,33,31,0,0
5000,10,8000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,9000,host,339188,2915,54,161,104,37,47,0,0
5000,10,9000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,10000,host,337658,3029,59,182,89,48,44,0,0
5000,10,10000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,11000,host,339854,3349,56,192,104,55,40,0,0
5000,10,11000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,12000,host,335924,3200,83,195,124,55,37,0,0
5000,10,12000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,13000,host,333161,3547,71,179,122,51,56,1,0
5000,10,13000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,14000,host,328644,3598,116,215,109,67,56,0,0
5000,10,14000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,15000,host,320011,3380,94,176,153,56,76,0,0
5000,10,15000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,16000,host,322605,3654,92,247,158,56,58,0,0
5000,10,16000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,17000,host,322259,3631,87,211,147,85,58,0,0
5000,10,17000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,18000,host,318171,3875,102,210,158,79,72,0,0
5000,10,18000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,19000,host,317994,3923,132,235,183,82,78,0,0
5000,10,19000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,20000,host,316952,3928,105,281,217,86,83,0,0
5000,10,20000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,21000,host,313480,4269,103,341,208,70,80,0,0
5000,10,21000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,22000,host,309237,4236,111,250,191,97,83,0,0
5000,10,22000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,23000,host,307649,4374,133,279,202,86,101,1,0
5000,10,23000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,24000,host,305110,5112,118,284,216,89,85,1,0
5000,10,24000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,25000,host,304687,5003,138,258,216,103,83,1,0
5000,10,25000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,26000,host,302642,4771,124,308,205,107,99,3,0
5000,10,26000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,27000,host,301752,4995,120,304,185,96,91,0,1
5000,10,27000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,28000,host,297599,5446,123,292,213,106,75,2,0
5000,10,28000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,29000,host,296659,5580,129,278,248,107,100,1,0
5000,10,29000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,30000,host,294975,5493,128,298,227,117,100,2,0
5000,10,30000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,31000,host,291947,5085,156,282,260,127,101,1,0
5000,10,31000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,32000,host,290656,4927,160,299,264,155,86,2,0
5000,10,32000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,33000,host,289420,5211,148,305,246,128,97,0,0
5000,10,33000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,34000,host,289655,5298,169,347,258,159,105,1,0
5000,10,34000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,35000,host,288219,5315,174,340,292,132,118,1,0
5000,10,35000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,36000,host,286159,4954,175,885,278,138,95,2,0
5000,10,36000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,37000,host,285264,4495,171,704,276,125,103,1,0
5000,10,37000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,38000,host,285539,4371,197,383,319,148,117,0,0
5000,10,38000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,39000,host,285309,4368,174,397,268,139,107,1,0
5000,10,39000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,40000,host,284145,5170,206,400,314,189,133,3,0
5000,10,40000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,41000,host,281302,5339,183,399,300,131,141,1,0
5000,10,41000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,42000,host,279560,4823,202,451,298,168,108,5,0
5000,10,42000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,43000,host,277616,4727,212,433,346,145,136,1,0
5000,10,43000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,44000,host,279250,4783,194,390,335,182,128,2,0
5000,10,44000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,45000,host,274266,5766,226,390,303,175,179,1,0
5000,10,45000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,46000,host,271420,6629,227,390,351,184,161,1,0
5000,10,46000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,47000,host,272095,6807,259,398,373,150,160,0,0
5000,10,47000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,48000,host,269653,6963,441,478,361,193,188,1,0
5000,10,48000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,49000,host,266849,7144,432,483,352,205,130,2,0
5000,10,49000,symbiont,0,0,0,0,0,0,0,0,0
5000,10,50000,host,265252,7893,575,560,436,193,136,2,0
5000,10,50000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,0,host,0,0,0,0,0,0,0,0,0
5000,11,0,symbiont,0,0,0,0,0,0,0,0,0
5000,11,1000,host,347610,966,30,107,30,4,8,0,0
5000,11,1000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,2000,host,348398,918,24,109,45,11,8,0,0
5000,11,2000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,3000,host,348018,929,31,104,47,24,13,0,0
5000,11,3000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,4000,host,346281,1158,33,108,73,15,27,0,0
5000,11,4000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,5000,host,347769,960,35,118,65,28,26,0,0
5000,11,5000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,6000,host,344985,1003,50,140,71,29,33,0,0
5000,11,6000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,7000,host,339654,1096,43,148,92,25,30,0,0
5000,11,7000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,8000,host,335873,1013,60,136,81,26,37,0,0
5000,11,8000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,9000,host,337731,1025,69,161,117,37,35,0,0
5000,11,9000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,10000,host,337396,1036,81,170,122,48,51,0,0
5000,11,10000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,11000,host,336874,1249,74,211,129,53,47,0,0
5000,11,11000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,12000,host,334895,1431,88,166,99,63,49,0,0
5000,11,12000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,13000,host,332646,1688,78,210,111,43,60,0,0
5000,11,13000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,14000,host,330522,2115,111,206,111,70,61,0,0
5000,11,14000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,15000,host,327430,2838,229,183,122,63,65,0,0
5000,11,15000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,16000,host,327424,2911,237,209,143,70,63,1,1
5000,11,16000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,17000,host,325523,3221,261,226,143,61,69,1,1
5000,11,17000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,18000,host,323817,4138,244,236,165,77,66,0,0
5000,11,18000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,19000,host,324609,4229,265,227,136,91,92,0,0
5000,11,19000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,20000,host,324585,4639,258,268,172,89,64,0,0
5000,11,20000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,21000,host,320964,4874,255,274,167,98,61,1,0
5000,11,21000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,22000,host,315023,5847,336,261,212,108,77,0,0
5000,11,22000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,23000,host,310319,6439,414,263,204,84,96,1,0
5000,11,23000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,24000,host,305689,6716,412,248,182,103,100,2,0
5000,11,24000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,25000,host,299380,6702,414,294,213,86,76,1,0
5000,11,25000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,26000,host,296984,6615,452,302,226,102,85,1,0
5000,11,26000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,27000,host,297552,6808,427,288,220,101,90,6,1
5000,11,27000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,28000,host,295594,6851,431,338,218,120,100,2,0
5000,11,28000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,29000,host,290420,6609,437,284,238,115,93,1,0
5000,11,29000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,30000,host,288064,6723,436,277,214,119,99,1,0
5000,11,30000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,31000,host,287608,6591,421,298,239,149,98,0,0
5000,11,31000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,32000,host,290063,6782,301,287,253,104,92,3,0
5000,11,32000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,33000,host,287409,6565,297,316,257,119,82,2,0
5000,11,33000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,34000,host,285215,7095,286,287,232,115,77,0,0
5000,11,34000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,35000,host,281960,7844,335,309,253,127,101,1,0
5000,11,35000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,36000,host,281779,8166,318,335,323,134,110,1,1
5000,11,36000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,37000,host,283951,8329,310,342,295,146,105,5,0
5000,11,37000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,38000,host,284625,8421,334,374,296,150,113,4,0
5000,11,38000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,39000,host,284649,8344,332,337,276,141,99,1,0
5000,11,39000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,40000,host,281871,7916,314,362,279,157,124,3,0
5000,11,40000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,41000,host,279403,7975,350,331,322,158,120,2,1
5000,11,41000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,42000,host,278550,8909,360,371,330,190,102,2,0
5000,11,42000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,43000,host,276937,9539,359,403,339,166,104,4,1
5000,11,43000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,44000,host,279010,9688,503,349,307,180,117,1,0
5000,11,44000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,45000,host,277299,9959,529,341,310,171,118,3,0
5000,11,45000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,46000,host,278943,9959,336,399,328,157,139,6,1
5000,11,46000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,47000,host,278992,10492,377,409,401,192,131,5,1
5000,11,47000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,48000,host,280011,10255,271,466,386,200,140,1,0
5000,11,48000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,49000,host,278455,10473,245,544,322,225,125,2,0
5000,11,49000,symbiont,0,0,0,0,0,0,0,0,0
5000,11,50000,host,277862,10817,235,2612,379,168,144,2,0
5000,11,50000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,0,host,0,0,0,0,0,0,0,0,0
5000,12,0,symbiont,0,0,0,0,0,0,0,0,0
5000,12,1000,host,347613,926,27,74,31,3,4,0,0
5000,12,1000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,2000,host,346454,860,45,91,40,12,6,0,0
5000,12,2000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,3000,host,344387,897,36,97,53,13,16,0,0
5000,12,3000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,4000,host,341597,997,29,107,61,11,15,0,0
5000,12,4000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,5000,host,342873,1039,40,131,59,24,24,1,0
5000,12,5000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,6000,host,341439,1214,42,137,83,26,21,0,0
5000,12,6000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,7000,host,338842,1449,57,149,76,28,44,0,0
5000,12,7000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,8000,host,336689,1238,40,184,99,30,51,0,0
5000,12,8000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,9000,host,337203,1315,42,172,72,37,39,0,0
5000,12,9000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,10000,host,336989,1365,73,170,81,40,51,0,0
5000,12,10000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,11000,host,334102,1414,58,176,108,49,47,0,0
5000,12,11000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,12000,host,332373,1468,69,156,127,43,48,0,0
5000,12,12000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,13000,host,329569,1469,75,190,123,58,59,0,0
5000,12,13000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,14000,host,328185,1522,81,212,125,46,56,0,0
5000,12,14000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,15000,host,326268,1583,83,212,144,76,52,0,0
5000,12,15000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,16000,host,328053,1738,99,228,147,70,80,0,0
5000,12,16000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,17000,host,329637,1979,104,231,173,79,73,0,0
5000,12,17000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,18000,host,328722,2305,110,231,188,95,61,0,0
5000,12,18000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,19000,host,329272,2268,118,258,178,81,86,1,0
5000,12,19000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,20000,host,326604,2243,115,249,201,75,83,2,0
5000,12,20000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,21000,host,323325,2129,142,210,168,88,71,0,0
5000,12,21000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,22000,host,318603,2823,121,265,228,91,59,1,0
5000,12,22000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,23000,host,314998,2651,93,250,195,99,69,0,0
5000,12,23000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,24000,host,312323,2707,113,289,183,104,72,0,0
5000,12,24000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,25000,host,311788,3150,123,254,209,94,92,0,0
5000,12,25000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,26000,host,310592,3800,124,271,209,86,77,1,0
5000,12,26000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,27000,host,309667,4299,136,275,237,98,77,1,0
5000,12,27000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,28000,host,305835,4505,133,274,191,110,93,0,0
5000,12,28000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,29000,host,301607,4382,134,311,240,105,93,0,0
5000,12,29000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,30000,host,301660,4940,137,295,242,125,88,1,0
5000,12,30000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,31000,host,300149,5125,150,284,244,93,91,1,0
5000,12,31000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,32000,host,300023,5744,175,332,249,119,94,0,0
5000,12,32000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,33000,host,302370,5665,167,368,273,140,93,0,0
5000,12,33000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,34000,host,301312,5776,167,397,272,119,103,0,0
5000,12,34000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,35000,host,298844,5845,165,420,292,155,115,0,0
5000,12,35000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,36000,host,295994,5827,183,403,327,161,114,0,0
5000,12,36000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,37000,host,295894,5997,184,393,303,142,123,0,0
5000,12,37000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,38000,host,295357,6681,198,417,321,156,98,0,0
5000,12,38000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,39000,host,298004,6708,195,406,316,153,107,1,0
5000,12,39000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,40000,host,301001,7375,227,566,333,172,109,3,0
5000,12,40000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,41000,host,298058,7512,218,550,330,162,111,1,0
5000,12,41000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,42000,host,292918,7595,213,559,378,177,127,1,0
5000,12,42000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,43000,host,288930,8276,257,538,385,190,148,0,1
5000,12,43000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,44000,host,291035,7647,250,438,358,167,138,2,0
5000,12,44000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,45000,host,286531,7144,212,461,338,194,122,1,0
5000,12,45000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,46000,host,283888,7557,266,428,357,179,142,1,0
5000,12,46000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,47000,host,279885,8077,254,413,335,184,136,0,0
5000,12,47000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,48000,host,277779,8197,295,422,400,177,128,0,0
5000,12,48000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,49000,host,275999,8066,331,465,390,201,140,2,0
5000,12,49000,symbiont,0,0,0,0,0,0,0,0,0
5000,12,50000,host,274505,7685,300,475,343,177,131,3,0
5000,12,50000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,0,host,0,0,0,0,0,0,0,0,0
10000,10,0,symbiont,0,0,0,0,0,0,0,0,0
10000,10,1000,host,347576,925,18,68,25,2,4,0,0
10000,10,1000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,2000,host,350034,940,35,108,58,7,14,0,0
10000,10,2000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,3000,host,350082,975,33,122,47,8,17,0,0
10000,10,3000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,4000,host,349802,1134,43,123,68,20,18,0,0
10000,10,4000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,5000,host,348114,1253,48,133,69,22,21,0,0
10000,10,5000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,6000,host,346953,1535,50,119,84,31,31,0,0
10000,10,6000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,7000,host,344572,1665,54,141,75,19,36,1,0
10000,10,7000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,8000,host,343955,2389,70,152,95,44,28,0,0
10000,10,8000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,9000,host,342109,2480,59,182,108,50,34,0,0
10000,10,9000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,10000,host,341348,2721,78,181,126,51,35,1,0
10000,10,10000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,11000,host,343671,3162,73,179,131,64,39,0,0
10000,10,11000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,12000,host,340122,2885,72,223,134,54,54,0,0
10000,10,12000,symbiont,0,0,0,0,0,0,0,0,0
10000,10,13000,host,335880,2793,107,176,131,60,55,0,0
