vert,ht_res,vt_res,rep,update,partner,donate_calls,donated,earned,steal_calls,stolen,mutualism,attempts_horiz,success_horiz,attempts_vert,task_NOT,task_NAND,task_AND,task_ORN,task_OR,task_ANDN,task_NOR,task_XOR,task_EQU
0.2,100,100,16,155000,host,0,0,0,NA,NA,NA,NA,NA,NA,724350,17953,265,1029,324,137,18,1,0
0.2,100,100,16,155000,symbiont,835053,3.58461e+07,2.76266e+06,2356129,3.66212e+07,NA,28971,2165,30,509818,24082,336,825,387,151,23,0,0
0.2,100,100,16,160000,host,0,0,0,NA,NA,NA,NA,NA,NA,730893,21018,306,810,402,120,34,1,0
0.2,100,100,16,160000,symbiont,877702,3.83803e+07,2.78252e+06,2446840,3.92194e+07,NA,29492,2038,35,513524,24196,307,889,370,134,36,0,0
0.2,100,100,16,165000,host,0,0,0,NA,NA,NA,NA,NA,NA,729378,18677,289,578,359,134,23,1,0
0.2,100,100,16,165000,symbiont,900269,3.19556e+07,2.84171e+06,2511657,3.276e+07,NA,29825,2070,29,519459,25979,294,1373,390,146,29,2,0
0.2,100,100,16,170000,host,0,0,0,NA,NA,NA,NA,NA,NA,719876,21154,309,725,373,153,41,1,0
0.2,100,100,16,170000,symbiont,916744,2.87151e+07,2.86292e+06,2535537,2.94422e+07,NA,29423,2052,21,523401,28368,323,983,426,152,33,2,0
0.2,100,100,16,175000,host,0,0,0,NA,NA,NA,NA,NA,NA,730843,26102,415,763,452,161,36,0,1
0.2,100,100,16,175000,symbiont,968936,2.98595e+07,2.94072e+06,2548642,3.06214e+07,NA,30548,2085,37,536245,30404,348,823,473,197,40,4,0
0.2,100,100,16,180000,host,0,0,0,NA,NA,NA,NA,NA,NA,749579,26770,627,793,432,133,28,3,0
0.2,100,100,16,180000,symbiont,1021392,3.35338e+07,2.8875e+06,2628001,3.4322e+07,NA,30244,2135,29,527029,32719,335,456,459,177,38,1,0
0.2,100,100,16,185000,host,0,0,0,NA,NA,NA,NA,NA,NA,752102,28873,570,777,428,164,44,0,0
0.2,100,100,16,185000,symbiont,1079471,3.51316e+07,2.84732e+06,2639646,3.59147e+07,NA,29517,2139,43,522823,30600,320,329,444,172,29,2,0
0.2,100,100,16,190000,host,0,0,0,NA,NA,NA,NA,NA,NA,748939,30010,574,851,448,167,45,0,0
0.2,100,100,16,190000,symbiont,1119127,3.88304e+07,2.8169e+06,2725173,3.96223e+07,NA,29324,2158,39,510842,32426,330,692,519,155,35,1,0
0.2,100,100,16,195000,host,0,0,0,NA,NA,NA,NA,NA,NA,758427,29646,512,1399,437,206,42,4,1
0.2,100,100,16,195000,symbiont,1209948,4.01833e+07,2.84842e+06,2849542,4.09893e+07,NA,29508,2150,42,509928,36283,376,1016,498,179,45,2,0
0.2,100,100,16,200000,host,0,0,0,NA,NA,NA,NA,NA,NA,766768,30465,342,1245,480,177,42,2,0
0.2,100,100,16,200000,symbiont,1229465,4.63929e+07,2.91943e+06,2935943,4.72645e+07,NA,30322,2153,30,513867,39635,400,1944,454,183,44,1,0
0.2,100,100,16,205000,host,0,0,0,NA,NA,NA,NA,NA,NA,749793,31101,340,867,482,187,42,1,0
0.2,100,100,16,205000,symbiont,1267670,5.4019e+07,3.03943e+06,2976377,5.48525e+07,NA,31446,2167,40,529365,40217,1039,2175,507,194,42,1,0
0.2,100,100,16,210000,host,0,0,0,NA,NA,NA,NA,NA,NA,764164,31260,364,982,465,199,63,2,0
0.2,100,100,16,210000,symbiont,1294040,5.89551e+07,3.17567e+06,2988445,5.97643e+07,NA,32598,2132,43,543564,36626,1170,4032,562,191,39,1,0
0.2,100,100,16,215000,host,0,0,0,NA,NA,NA,NA,NA,NA,764553,30478,391,906,461,198,45,1,0
0.2,100,100,16,215000,symbiont,1311756,6.18461e+07,3.19158e+06,3008165,6.26197e+07,NA,32498,2177,41,553460,37192,1123,3151,533,213,48,0,0
0.2,100,100,16,220000,host,0,0,0,NA,NA,NA,NA,NA,NA,747385,31402,370,813,484,180,43,3,0
0.2,100,100,16,220000,symbiont,1366617,7.00205e+07,3.23582e+06,3059932,7.07601e+07,NA,32957,2146,35,564665,41171,1132,2330,538,218,48,0,0
0.2,100,100,16,225000,host,0,0,0,NA,NA,NA,NA,NA,NA,746732,32977,380,1491,503,200,56,1,0
0.2,100,100,16,225000,symbiont,1430066,7.6143e+07,3.25307e+06,3093896,7.68886e+07,NA,32825,2088,52,567165,43137,1157,2060,588,225,43,2,2
0.2,100,100,16,230000,host,0,0,0,NA,NA,NA,NA,NA,NA,739980,33108,347,1485,547,188,30,1,0
0.2,100,100,16,230000,symbiont,1464419,7.49686e+07,3.198e+06,3067938,7.56738e+07,NA,31745,2111,40,559974,45233,1146,1543,504,205,45,3,0
0.2,100,100,16,235000,host,0,0,0,NA,NA,NA,NA,NA,NA,742799,35898,447,739,576,235,33,0,0
0.2,100,100,16,235000,symbiont,1483759,7.29081e+07,3.36384e+06,3101401,7.36626e+07,NA,33053,2159,43,586626,47286,1869,1176,588,230,43,1,0
0.2,100,100,16,240000,host,0,0,0,NA,NA,NA,NA,NA,NA,730391,40736,881,648,496,247,48,3,0
0.2,100,100,16,240000,symbiont,1501642,6.90538e+07,3.34437e+06,3117453,6.98153e+07,NA,33203,2095,33,587349,42813,1859,1290,560,221,31,1,0
0.2,100,100,16,245000,host,0,0,0,NA,NA,NA,NA,NA,NA,709247,47952,729,716,550,199,44,3,0
0.2,100,100,16,245000,symbiont,1541637,6.75683e+07,3.41388e+06,3130043,6.83215e+07,NA,33661,2069,39,600036,37868,1925,1682,616,253,64,2,0
0.2,100,100,16,250000,host,0,0,0,NA,NA,NA,NA,NA,NA,712042,53641,975,848,484,218,61,1,0
0.2,100,100,16,250000,symbiont,1556496,4.4727e+07,3.36428e+06,3117485,4.54738e+07,NA,33531,2118,43,596913,37470,1835,1138,580,232,46,5,1
0.2,100,100,16,255000,host,0,0,0,NA,NA,NA,NA,NA,NA,716038,49857,1255,1154,536,221,59,3,0
0.2,100,100,16,255000,symbiont,1620343,4.42499e+07,3.34384e+06,3096067,4.50263e+07,NA,33675,2059,52,588976,40479,1940,962,638,248,55,5,0
0.2,100,100,16,260000,host,0,0,0,NA,NA,NA,NA,NA,NA,722728,47190,711,1729,543,218,55,0,1
0.2,100,100,16,260000,symbiont,1672923,4.49845e+07,3.30402e+06,3163837,4.57222e+07,NA,33170,2169,31,578776,42932,1850,1035,633,290,38,1,0
0.2,100,100,16,265000,host,0,0,0,NA,NA,NA,NA,NA,NA,714857,49943,767,2498,525,247,63,3,0
0.2,100,100,16,265000,symbiont,1697535,4.61315e+07,3.30569e+06,3205168,4.68785e+07,NA,33464,2162,42,578202,47136,1313,1288,582,261,44,3,0
0.2,100,100,16,270000,host,0,0,0,NA,NA,NA,NA,NA,NA,714244,53782,435,2809,539,250,39,1,0
0.2,100,100,16,270000,symbiont,1733252,4.48233e+07,3.37195e+06,3178000,4.55448e+07,NA,33331,2252,37,576745,46125,1494,2768,690,287,54,2,0
0.2,100,100,16,275000,host,0,0,0,NA,NA,NA,NA,NA,NA,706116,56791,436,3755,578,264,47,3,0
0.2,100,100,16,275000,symbiont,1760291,4.65628e+07,3.39752e+06,3204090,4.73184e+07,NA,33744,2166,49,582358,44250,1457,3241,636,223,47,2,0
0.2,100,100,16,280000,host,0,0,0,NA,NA,NA,NA,NA,NA,697031,56212,417,3574,559,223,52,2,0
0.2,100,100,16,280000,symbiont,1787574,5.13587e+07,3.33325e+06,3252999,5.20497e+07,NA,33170,2182,49,573402,43528,1211,2986,659,270,40,0,0
0.2,100,100,16,285000,host,0,0,0,NA,NA,NA,NA,NA,NA,704588,56790,440,3361,513,204,56,3,0
0.2,100,100,16,285000,symbiont,1806326,5.7256e+07,3.3306e+06,3259642,5.79459e+07,NA,32696,2139,44,568056,39265,1866,3434,667,274,41,1,0
0.2,100,100,16,290000,host,0,0,0,NA,NA,NA,NA,NA,NA,702873,57172,452,3418,805,235,42,4,0
0.2,100,100,16,290000,symbiont,1790006,6.27708e+07,3.27076e+06,3245733,6.34772e+07,NA,32088,2172,44,560087,38817,1365,3593,611,273,44,1,0
0.2,100,100,16,295000,host,0,0,0,NA,NA,NA,NA,NA,NA,719020,54731,414,3844,549,236,54,2,1
0.2,100,100,16,295000,symbiont,1845092,6.41597e+07,3.35728e+06,3218999,6.48682e+07,NA,32774,2196,34,571304,36887,1625,4257,676,259,34,3,1
0.2,100,100,16,300000,host,0,0,0,NA,NA,NA,NA,NA,NA,732959,52561,884,5078,569,235,40,3,0
0.2,100,100,16,300000,symbiont,1918056,6.80594e+07,3.39673e+06,3212986,6.8829e+07,NA,33652,2326,47,574853,37565,1816,4462,654,286,51,1,0
0.2,100,100,16,305000,host,0,0,0,NA,NA,NA,NA,NA,NA,724450,60785,726,7699,622,245,44,5,0
0.2,100,100,16,305000,symbiont,1915450,7.02458e+07,3.45018e+06,3216210,7.10344e+07,NA,33575,2341,37,571317,42928,2059,5303,685,257,51,4,1
0.2,100,100,16,310000,host,0,0,0,NA,NA,NA,NA,NA,NA,729135,67209,477,7551,559,229,47,2,0
0.2,100,100,16,310000,symbiont,1930839,7.27421e+07,3.39453e+06,3235822,7.35489e+07,NA,33293,2325,35,566372,46030,1133,5048,710,280,35,1,1
0.2,100,100,16,315000,host,0,0,0,NA,NA,NA,NA,NA,NA,718059,69069,463,7356,637,271,55,3,0
0.2,100,100,16,315000,symbiont,1949420,6.59454e+07,3.32879e+06,3266740,6.67829e+07,NA,32439,2344,49,556609,47245,1088,4560,674,259,52,2,1
0.2,100,100,16,320000,host,0,0,0,NA,NA,NA,NA,NA,NA,717592,71018,575,11361,653,256,53,4,0
0.2,100,100,16,320000,symbiont,1936230,6.0134e+07,3.31488e+06,3380914,6.10456e+07,NA,33259,2346,42,558149,46075,915,4347,676,269,46,2,0
0.2,100,100,16,325000,host,0,0,0,NA,NA,NA,NA,NA,NA,722588,79518,498,21781,689,268,64,4,0
0.2,100,100,16,325000,symbiont,1946725,4.94904e+07,3.33773e+06,3411916,5.05709e+07,NA,35269,2541,34,556382,46588,1636,4542,606,253,39,3,1
0.2,100,100,16,330000,host,0,0,0,NA,NA,NA,NA,NA,NA,737446,85058,483,38736,787,271,61,4,1
0.2,100,100,16,330000,symbiont,1960228,4.16546e+07,3.35536e+06,3408471,4.28713e+07,NA,36857,2826,41,558123,48318,1595,4400,668,278,44,2,1
0.2,100,100,16,335000,host,0,0,0,NA,NA,NA,NA,NA,NA,732421,92104,788,58998,787,288,106,4,0
0.2,100,100,16,335000,symbiont,1997249,4.10345e+07,3.23264e+06,3444846,4.24737e+07,NA,38356,3116,43,533104,48655,1524,4638,605,274,38,4,1
0.2,100,100,16,340000,host,0,0,0,NA,NA,NA,NA,NA,NA,763309,97521,1050,88728,1231,270,67,5,1
0.2,100,100,16,340000,symbiont,2114420,4.08934e+07,3.20666e+06,3458412,4.23751e+07,NA,38289,3840,55,517165,51072,1513,5680,649,251,35,1,0
0.2,100,100,16,345000,host,0,0,0,NA,NA,NA,NA,NA,NA,816059,102084,993,116509,2882,272,88,7,2
0.2,100,100,16,345000,symbiont,2133548,4.37287e+07,3.19609e+06,3582541,4.59707e+07,NA,45010,4485,49,491267,62175,927,7809,710,205,37,2,0
0.2,100,100,16,350000,host,0,0,0,NA,NA,NA,NA,NA,NA,867304,112202,1302,141147,5625,270,74,6,0
0.2,100,100,16,350000,symbiont,2231254,4.75694e+07,2.82902e+06,3583365,5.02726e+07,NA,46188,4783,60,440971,58672,1240,5108,651,254,28,0,0
0.2,100,100,16,355000,host,0,0,0,NA,NA,NA,NA,NA,NA,869794,120283,648,149516,5580,273,92,2,0
0.2,100,100,16,355000,symbiont,2352027,6.21101e+07,2.44706e+06,3711745,6.51277e+07,NA,45049,5159,61,385733,51432,3451,1274,630,223,22,1,1
0.2,100,100,16,360000,host,0,0,0,NA,NA,NA,NA,NA,NA,861492,137516,1295,161523,5615,267,510,9,2
0.2,100,100,16,360000,symbiont,2490517,6.51644e+07,2.38125e+06,3857929,6.86191e+07,NA,47282,5170,65,351454,54228,6537,540,599,215,27,2,0
0.2,100,100,16,365000,host,0,0,0,NA,NA,NA,NA,NA,NA,882442,169935,1733,171790,10526,281,2449,9,0
0.2,100,100,16,365000,symbiont,2630427,8.78657e+07,2.38526e+06,3977927,9.17626e+07,NA,51062,5742,55,324118,58375,9508,540,603,223,28,2,0
0.2,100,100,16,370000,host,0,0,0,NA,NA,NA,NA,NA,NA,873985,181597,3270,173450,12890,286,1207,5,0
0.2,100,100,16,370000,symbiont,2803638,1.30561e+08,2.27151e+06,4119061,1.34622e+08,NA,52015,5829,72,288406,53368,11622,666,619,240,15,0,0
0.2,100,100,16,375000,host,0,0,0,NA,NA,NA,NA,NA,NA,878995,204461,5427,199523,23086,1251,91,8,2
0.2,100,100,16,375000,symbiont,2778671,7.89916e+07,2.09358e+06,4227245,8.38136e+07,NA,57624,6395,70,253382,56621,11049,718,646,227,16,3,0
0.2,100,100,16,380000,host,0,0,0,NA,NA,NA,NA,NA,NA,917428,239557,12928,251210,24061,657,82,11,4
0.2,100,100,16,380000,symbiont,2702706,8.42658e+07,1.94404e+06,4094116,8.95858e+07,NA,58237,7944,75,216161,63888,11360,519,593,227,17,2,0
0.2,100,100,16,385000,host,0,0,0,NA,NA,NA,NA,NA,NA,928578,307747,18302,330334,25369,261,119,12,3
0.2,100,100,16,385000,symbiont,2618528,6.83764e+07,1.85899e+06,4105139,7.50239e+07,NA,65504,9789,97,192925,58641,12440,1079,518,197,16,4,0
0.2,100,100,16,390000,host,0,0,0,NA,NA,NA,NA,NA,NA,868173,406008,18414,436856,15395,286,260,24,1
0.2,100,100,16,390000,symbiont,2914034,6.52992e+07,1.69547e+06,4474343,7.35786e+07,NA,79767,10842,118,162761,59341,12382,776,502,195,11,3,2
0.2,100,100,16,395000,host,0,0,0,NA,NA,NA,NA,NA,NA,816346,472602,17416,535867,9176,296,83,35,1
0.2,100,100,16,395000,symbiont,2959790,9.01748e+07,1.55036e+06,4822874,9.95576e+07,NA,81455,12554,89,129912,65960,10274,2685,439,195,6,4,1
0.2,100,100,16,400000,host,0,0,0,NA,NA,NA,NA,NA,NA,782500,571302,22254,794683,6464,284,66,37,2
0.2,100,100,16,400000,symbiont,3026259,8.16231e+07,1.00772e+06,5391701,9.49985e+07,NA,106583,17092,234,106632,40903,1672,3881,440,143,7,1,0
0.2,100,100,16,405000,host,0,0,0,NA,NA,NA,NA,NA,NA,723320,639853,40160,1.07241e+06,2050,285,82,69,2
0.2,100,100,16,405000,symbiont,3300147,7.34638e+07,496290,5873871,9.14563e+07,NA,133420,21728,336,69563,16663,321,304,355,143,2,0,0
0.2,100,100,16,410000,host,0,0,0,NA,NA,NA,NA,NA,NA,651067,688397,90018,1.15734e+06,1490,203,99,95,0
0.2,100,100,16,410000,symbiont,3224574,8.18842e+07,383200,5793583,1.01343e+08,NA,140766,24006,310,50866,11694,303,301,447,105,13,0,0
0.2,100,100,16,415000,host,0,0,0,NA,NA,NA,NA,NA,NA,615723,779166,245644,1.27875e+06,1243,200,128,106,3
0.2,100,100,16,415000,symbiont,3271678,1.22759e+08,293780,6116057,1.46974e+08,NA,176013,28440,414,33457,12259,284,326,375,119,8,0,0
0.2,100,100,16,420000,host,0,0,0,NA,NA,NA,NA,NA,NA,557841,869774,216992,1.40764e+06,1146,225,137,154,0
0.2,100,100,16,420000,symbiont,2952524,8.67264e+07,337985,6077018,1.1374e+08,NA,195966,29408,359,36050,18779,357,221,380,123,3,0,0
0.2,100,100,16,425000,host,0,0,0,NA,NA,NA,NA,NA,NA,597385,800793,141260,1.43106e+06,1036,235,130,135,1
0.2,100,100,16,425000,symbiont,2966670,8.80178e+07,392480,6257027,1.14913e+08,NA,197796,27936,322,44933,17339,308,698,360,147,2,0,0
0.2,100,100,16,430000,host,0,0,0,NA,NA,NA,NA,NA,NA,328252,408428,77118,719758,520,128,65,71,1
0.2,100,100,16,430000,symbiont,2947384,8.12774e+07,174550,6661352,9.58675e+07,NA,111437,14530,159,21088,7473,200,136,157,70,1,0,0
0.2,100,100,16,435000,host,0,0,0,NA,NA,NA,NA,NA,NA,129323,157632,38987,237233,183,70,24,35,0
0.2,100,100,16,435000,symbiont,2917055,9.39507e+07,54995,6754825,9.95541e+07,NA,43348,4706,13,5733,2871,41,42,65,42,0,1,0
0.2,100,100,16,440000,host,0,0,0,NA,NA,NA,NA,NA,NA,121595,149073,34176,244069,177,76,37,18,0
0.2,100,100,16,440000,symbiont,3081682,7.03738e+07,58320,6826612,7.5896e+07,NA,41415,5076,63,6705,3199,37,29,48,29,0,0,0
0.2,100,100,16,445000,host,0,0,0,NA,NA,NA,NA,NA,NA,115207,149220,29955,248873,183,71,24,20,1
0.2,100,100,16,445000,symbiont,3251116,6.24756e+07,65525,7065636,6.82093e+07,NA,42004,5022,63,6847,4175,44,42,54,34,0,0,0
0.2,100,100,16,450000,host,0,0,0,NA,NA,NA,NA,NA,NA,111863,155809,28456,249917,207,45,24,20,1
0.2,100,100,16,450000,symbiont,3499545,6.30446e+07,67300,7106956,6.83913e+07,NA,43802,4976,79,7400,3714,43,45,66,37,1,0,0
0.2,100,100,16,455000,host,0,0,0,NA,NA,NA,NA,NA,NA,104474,153921,30305,249443,168,82,21,29,0
0.2,100,100,16,455000,symbiont,3587646,5.88223e+07,61565,7085126,6.42187e+07,NA,44198,5233,86,7550,2340,46,39,74,31,2,0,0
0.2,100,100,16,460000,host,0,0,0,NA,NA,NA,NA,NA,NA,98051,155115,38264,242241,184,60,29,29,1
0.2,100,100,16,460000,symbiont,3536630,4.529e+07,58190,7136000,5.07488e+07,NA,44399,4970,71,6400,3168,39,30,60,34,1,0,0
0.2,100,100,16,465000,host,0,0,0,NA,NA,NA,NA,NA,NA,114129,150357,40245,238513,186,67,27,21,0
0.2,100,100,16,465000,symbiont,3635040,4.1755e+07,66530,7126188,4.68523e+07,NA,45540,5414,42,8049,2796,52,44,74,33,0,0,0
0.2,100,100,16,470000,host,0,0,0,NA,NA,NA,NA,NA,NA,113421,153162,39502,239099,171,72,20,27,0
0.2,100,100,16,470000,symbiont,3771862,4.40801e+07,62155,7380856,4.91566e+07,NA,43845,5380,58,7371,2465,56,50,79,30,1,1,0
0.2,100,100,16,475000,host,0,0,0,NA,NA,NA,NA,NA,NA,113943,165228,36909,240054,203,71,24,22,0
0.2,100,100,16,475000,symbiont,3870462,6.11726e+07,63315,7669386,6.60415e+07,NA,42292,5177,64,6985,2575,70,65,85,43,0,0,0
0.2,100,100,16,480000,host,0,0,0,NA,NA,NA,NA,NA,NA,124573,182492,39082,234020,216,80,27,24,1
0.2,100,100,16,480000,symbiont,3949159,1.10699e+08,74125,7840132,1.15698e+08,NA,43756,5337,78,9230,2856,56,53,74,41,1,0,0
0.2,100,100,16,485000,host,0,0,0,NA,NA,NA,NA,NA,NA,121415,164757,58120,217903,250,80,26,31,0
0.2,100,100,16,485000,symbiont,4105778,1.34407e+08,59400,7895687,1.39753e+08,NA,42792,4991,63,7318,1915,58,38,68,51,0,0,0
0.2,100,100,16,490000,host,0,0,0,NA,NA,NA,NA,NA,NA,120416,174208,47745,227175,227,86,30,35,1
0.2,100,100,16,490000,symbiont,4073619,7.88689e+07,63045,7799782,8.37819e+07,NA,41040,5024,93,6955,2990,53,54,65,49,0,0,0
0.2,100,100,16,495000,host,0,0,0,NA,NA,NA,NA,NA,NA,104446,163028,41500,236992,265,102,26,30,0
0.2,100,100,16,495000,symbiont,3985591,6.64634e+07,54320,7964297,7.18807e+07,NA,39182,4960,76,6060,2172,72,34,70,42,0,0,0
0.2,100,100,16,500000,host,0,0,0,NA,NA,NA,NA,NA,NA,102273,157938,32422,247136,214,99,18,31,0
0.2,100,100,16,500000,symbiont,4155601,9.19456e+07,54445,8473374,9.78496e+07,NA,42691,4723,90,5511,2867,59,44,61,46,0,0,0
0.2,100,100,16,505000,host,0,0,0,NA,NA,NA,NA,NA,NA,31758,85192,11491,288107,53,26,13,20,0
0.2,100,100,16,505000,symbiont,7255825,6.2624e+07,8520,7450197,6.43167e+07,NA,14900,654,10168,496,536,15,5,20,12,0,0,0
0.2,100,100,16,510000,host,0,0,0,NA,NA,NA,NA,NA,NA,21532,64936,34,303747,24,18,17,25,0
0.2,100,100,16,510000,symbiont,12543693,2.43533e+07,910,4644903,2.45313e+07,NA,1008,9,11860,0,22,0,0,2,8,0,0,0
0.2,100,100,16,515000,host,0,0,0,NA,NA,NA,NA,NA,NA,20842,62241,22,303847,23,16,7,9,0
0.2,100,100,16,515000,symbiont,15021749,1.29831e+07,580,3149176,1.3048e+07,NA,47,1,11954,0,1,0,0,0,8,0,0,0
0.2,100,100,16,520000,host,0,0,0,NA,NA,NA,NA,NA,NA,18990,64057,25,304462,33,14,13,24,0
0.2,100,100,16,520000,symbiont,15794050,6.55575e+06,320,2106224,6.57377e+06,NA,22,0,12006,0,0,0,0,0,4,0,0,0
0.2,100,100,17,0,host,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
0.2,100,100,17,0,symbiont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,100,100,17,5000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.32217e+06,148,408,284,418,25,12,0,0
0.2,100,100,17,5000,symbiont,17306,177291,3.53124e+06,55524,471613,0,32689,3625,0,697248,175,252,221,259,22,17,0,0
0.2,100,100,17,10000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.09838e+06,493,319,203,304,41,33,0,0
0.2,100,100,17,10000,symbiont,35829,246522,3.17246e+06,137571,544492,0,31779,2957,50,625010,162,233,202,271,38,28,0,0
0.2,100,100,17,15000,host,0,0,0,NA,NA,NA,NA,NA,NA,832532,1084,170,124,200,45,28,0,0
0.2,100,100,17,15000,symbiont,49147,212357,2.5921e+06,218199,503966,0,25339,3831,24,512533,96,136,118,160,31,22,0,0
0.2,100,100,17,20000,host,0,0,0,NA,NA,NA,NA,NA,NA,766963,1083,178,135,155,42,22,0,0
