vert,rep,update,partner,donate_calls,donated,earned,steal_calls,stolen,mutualism,attempts_horiz,success_horiz,attempts_vert,task_NOT,task_NAND,task_AND,task_ORN,task_OR,task_ANDN,task_NOR,task_XOR,task_EQU
0.8,24,20000,symbiont,67227,117724,2.61174e+06,231772,330963,NA,24045,1996,2664,513903,1998,137,179,162,37,23,0,0
0.8,24,25000,host,0,0,0,NA,NA,NA,NA,NA,NA,691979,1789,128,279,163,38,16,0,0
0.8,24,25000,symbiont,73961,113924,2.4557e+06,268374,351818,NA,22416,2078,2004,482513,2715,120,157,134,45,26,0,0
0.8,24,30000,host,0,0,0,NA,NA,NA,NA,NA,NA,654555,1957,112,119,126,35,18,0,0
0.8,24,30000,symbiont,81580,124225,2.4302e+06,325000,352521,NA,21947,1760,2062,477783,2850,93,147,143,35,20,0,0
0.8,24,35000,host,0,0,0,NA,NA,NA,NA,NA,NA,610301,1854,94,64,115,33,17,0,0
0.8,24,35000,symbiont,93340,170525,2.36343e+06,389460,404141,NA,21332,1849,1708,465421,2497,108,134,116,29,16,0,0
0.8,24,40000,host,0,0,0,NA,NA,NA,NA,NA,NA,598860,2102,86,82,114,31,19,1,0
0.8,24,40000,symbiont,99264,185815,2.35054e+06,467856,463921,NA,21414,1669,1833,461217,3882,81,151,121,34,21,0,0
0.8,24,45000,host,0,0,0,NA,NA,NA,NA,NA,NA,583245,2540,89,93,115,35,7,0,0
0.8,24,45000,symbiont,109805,226109,2.21895e+06,522546,522407,NA,20369,1696,1486,434281,4405,83,145,146,33,13,0,0
0.8,24,50000,host,0,0,0,NA,NA,NA,NA,NA,NA,578055,3016,93,83,100,28,18,0,0
0.8,24,50000,symbiont,119435,268753,2.21965e+06,588515,581518,NA,20364,1565,1633,436556,3150,81,131,105,29,12,0,0
0.8,24,55000,host,0,0,0,NA,NA,NA,NA,NA,NA,584248,2759,67,93,107,39,11,0,0
0.8,24,55000,symbiont,126089,249680,2.21238e+06,614494,571402,NA,20380,1685,1518,435074,2914,90,143,122,26,8,0,0
0.8,24,60000,host,0,0,0,NA,NA,NA,NA,NA,NA,571608,3808,82,93,111,43,17,0,0
0.8,24,60000,symbiont,137082,292450,2.255e+06,690487,637818,NA,20734,1631,1604,442935,2946,101,125,152,35,10,0,0
0.8,24,65000,host,0,0,0,NA,NA,NA,NA,NA,NA,560610,4178,109,101,130,26,9,0,0
0.8,24,65000,symbiont,160026,356555,2.25726e+06,793685,712944,NA,20836,1567,1422,443601,2402,103,120,154,45,15,0,0
0.8,24,70000,host,0,0,0,NA,NA,NA,NA,NA,NA,552922,3844,97,140,178,33,20,0,0
0.8,24,70000,symbiont,182441,391740,2.26642e+06,860313,782077,NA,20925,1609,1473,446232,1613,109,125,157,36,15,0,0
0.8,24,75000,host,0,0,0,NA,NA,NA,NA,NA,NA,560029,4627,111,109,150,34,18,0,0
0.8,24,75000,symbiont,188845,395607,2.30022e+06,910804,832914,NA,21427,1515,1357,452411,1761,120,168,157,40,13,0,0
0.8,24,80000,host,0,0,0,NA,NA,NA,NA,NA,NA,566440,5372,133,137,198,46,17,0,0
0.8,24,80000,symbiont,196351,389563,2.34868e+06,953523,832001,NA,21843,1582,1445,460335,2858,137,161,181,53,13,0,0
0.8,24,85000,host,0,0,0,NA,NA,NA,NA,NA,NA,567483,5537,130,160,194,45,20,0,0
0.8,24,85000,symbiont,213511,462725,2.39624e+06,1017283,915440,NA,22332,1550,1345,468762,3975,198,164,165,43,9,0,0
0.8,24,90000,host,0,0,0,NA,NA,NA,NA,NA,NA,573497,6350,142,498,196,53,14,0,0
0.8,24,90000,symbiont,228589,484518,2.40621e+06,1077179,977497,NA,22624,1484,1436,469070,4612,188,205,198,58,10,0,0
0.8,24,95000,host,0,0,0,NA,NA,NA,NA,NA,NA,578236,7412,124,499,199,55,10,0,0
0.8,24,95000,symbiont,256162,561390,2.40608e+06,1124668,1.08284e+06,NA,22914,1562,1406,469036,4820,198,136,205,60,14,0,0
0.8,24,100000,host,0,0,0,NA,NA,NA,NA,NA,NA,580402,7778,154,576,228,65,23,0,0
0.8,24,100000,symbiont,273227,667998,2.46408e+06,1201897,1.18056e+06,NA,23199,1546,1375,479590,4971,222,178,232,50,17,0,0
0.8,24,105000,host,0,0,0,NA,NA,NA,NA,NA,NA,578794,8918,152,497,208,56,27,0,0
0.8,24,105000,symbiont,298734,695205,2.44187e+06,1310041,1.21001e+06,NA,23109,1529,1377,475141,4937,216,191,211,78,13,0,0
0.8,24,110000,host,0,0,0,NA,NA,NA,NA,NA,NA,586693,9863,173,527,247,76,23,0,0
0.8,24,110000,symbiont,310827,756323,2.48859e+06,1365578,1.2605e+06,NA,23113,1582,1455,482809,6109,228,198,250,57,14,1,0
0.8,24,115000,host,0,0,0,NA,NA,NA,NA,NA,NA,595474,14371,174,603,270,93,19,0,0
0.8,24,115000,symbiont,337484,791726,2.45731e+06,1403698,1.33029e+06,NA,22891,1512,1398,475761,6405,240,192,252,79,17,0,0
0.8,24,120000,host,0,0,0,NA,NA,NA,NA,NA,NA,603042,15777,189,1040,310,81,29,0,0
0.8,24,120000,symbiont,362391,886687,2.51742e+06,1498503,1.46277e+06,NA,23667,1595,1451,487267,6338,263,230,257,84,15,0,0
0.8,24,125000,host,0,0,0,NA,NA,NA,NA,NA,NA,595490,17886,215,1027,271,89,31,1,0
0.8,24,125000,symbiont,391437,921418,2.52605e+06,1566797,1.5128e+06,NA,23915,1549,1434,486572,8254,221,221,284,88,27,1,0
0.8,24,130000,host,0,0,0,NA,NA,NA,NA,NA,NA,601529,17117,209,1013,290,77,27,0,0
0.8,24,130000,symbiont,420856,994049,2.5435e+06,1640922,1.57772e+06,NA,24001,1625,1429,487808,10251,218,236,302,92,22,0,0
0.8,24,135000,host,0,0,0,NA,NA,NA,NA,NA,NA,593616,18651,211,701,295,99,24,1,0
0.8,24,135000,symbiont,435793,978758,2.5111e+06,1693862,1.56906e+06,NA,23916,1586,1399,479997,11360,206,240,332,96,14,0,0
0.8,24,140000,host,0,0,0,NA,NA,NA,NA,NA,NA,604278,18749,279,672,300,92,23,2,0
0.8,24,140000,symbiont,476308,1.01514e+06,2.49985e+06,1746579,1.6076e+06,NA,23721,1588,1415,475800,12642,232,229,336,104,24,1,0
0.8,24,145000,host,0,0,0,NA,NA,NA,NA,NA,NA,624563,22008,253,816,353,100,33,1,0
0.8,24,145000,symbiont,499619,1.10928e+06,2.60144e+06,1790604,1.71274e+06,NA,24559,1589,1420,493197,15451,218,261,353,97,16,1,1
0.8,24,150000,host,0,0,0,NA,NA,NA,NA,NA,NA,628800,22724,272,988,328,132,35,0,0
0.8,24,150000,symbiont,530045,1.20945e+06,2.63381e+06,1848100,1.83181e+06,NA,25200,1705,1458,498286,17196,229,243,328,99,21,0,0
0.8,24,155000,host,0,0,0,NA,NA,NA,NA,NA,NA,645785,23718,245,1013,350,121,36,0,0
0.8,24,155000,symbiont,549628,1.1647e+06,2.59457e+06,1923826,1.83054e+06,NA,25052,1651,1464,490354,16016,240,272,354,132,20,1,0
0.8,24,160000,host,0,0,0,NA,NA,NA,NA,NA,NA,650535,25335,243,806,399,134,30,2,0
0.8,24,160000,symbiont,599678,1.2016e+06,2.61782e+06,1992148,1.88766e+06,NA,25248,1655,1513,493079,17676,257,288,346,138,21,1,0
0.8,24,165000,host,0,0,0,NA,NA,NA,NA,NA,NA,649823,26426,259,578,387,144,31,1,1
0.8,24,165000,symbiont,637660,1.21711e+06,2.58334e+06,2007577,1.91293e+06,NA,25044,1633,1492,483504,20244,266,273,374,112,26,0,0
0.8,24,170000,host,0,0,0,NA,NA,NA,NA,NA,NA,649994,25322,321,476,384,138,38,0,0
0.8,24,170000,symbiont,653261,1.29735e+06,2.53968e+06,2035604,1.98411e+06,NA,24804,1668,1518,473682,20943,290,296,378,119,21,0,0
0.8,24,175000,host,0,0,0,NA,NA,NA,NA,NA,NA,662853,24957,292,416,447,146,30,1,0
0.8,24,175000,symbiont,673630,1.33019e+06,2.49354e+06,2053744,2.02471e+06,NA,24291,1722,1486,465882,19091,276,281,385,129,32,1,0
0.8,24,180000,host,0,0,0,NA,NA,NA,NA,NA,NA,660160,24207,306,569,431,179,37,0,0
0.8,24,180000,symbiont,682351,1.30911e+06,2.50408e+06,2077168,1.99672e+06,NA,24057,1690,1553,466464,20129,264,358,373,149,28,0,0
0.8,24,185000,host,0,0,0,NA,NA,NA,NA,NA,NA,663504,24229,319,653,450,162,40,2,0
0.8,24,185000,symbiont,712567,1.33021e+06,2.53573e+06,2130167,2.035e+06,NA,24226,1702,1479,470541,20317,384,428,403,141,32,2,0
0.8,24,190000,host,0,0,0,NA,NA,NA,NA,NA,NA,669753,25444,343,680,472,149,50,0,0
0.8,24,190000,symbiont,747511,1.44047e+06,2.5402e+06,2176490,2.16394e+06,NA,24068,1766,1553,471914,17502,675,471,418,129,22,0,0
0.8,24,195000,host,0,0,0,NA,NA,NA,NA,NA,NA,658691,24030,356,745,427,169,47,0,0
0.8,24,195000,symbiont,780912,1.51204e+06,2.58566e+06,2236322,2.13913e+06,NA,23608,1733,1575,481047,18790,467,485,383,152,34,1,0
0.8,24,200000,host,0,0,0,NA,NA,NA,NA,NA,NA,663721,27367,356,1398,434,170,41,2,0
0.8,24,200000,symbiont,824374,1.38227e+06,2.55805e+06,2318932,2.00811e+06,NA,23404,1778,1587,475987,18863,336,479,412,164,31,1,0
0.8,24,205000,host,0,0,0,NA,NA,NA,NA,NA,NA,663252,30601,329,1435,487,208,34,0,0
0.8,24,205000,symbiont,849409,1.36147e+06,2.56704e+06,2381888,2.00587e+06,NA,23453,1744,1554,475342,20545,316,502,465,155,33,0,0
0.8,24,210000,host,0,0,0,NA,NA,NA,NA,NA,NA,641825,30664,353,550,540,201,33,0,0
0.8,24,210000,symbiont,893580,1.41181e+06,2.65393e+06,2489370,2.0664e+06,NA,24389,1778,1544,492151,21987,314,479,432,172,19,1,0
0.8,24,215000,host,0,0,0,NA,NA,NA,NA,NA,NA,643588,28686,342,543,495,199,38,0,0
0.8,24,215000,symbiont,894041,1.50875e+06,2.68605e+06,2508875,2.14375e+06,NA,24590,1688,1505,499470,21260,320,442,405,162,41,0,0
0.8,24,220000,host,0,0,0,NA,NA,NA,NA,NA,NA,641329,27692,322,470,535,209,40,1,0
0.8,24,220000,symbiont,937002,1.61464e+06,2.6899e+06,2543321,2.20637e+06,NA,24212,1696,1518,497070,21095,319,798,438,166,36,2,0
0.8,24,225000,host,0,0,0,NA,NA,NA,NA,NA,NA,628052,32699,317,354,512,170,33,0,0
0.8,24,225000,symbiont,966769,1.59274e+06,2.73314e+06,2564460,2.16784e+06,NA,24533,1727,1519,505173,22590,321,495,516,175,38,2,0
0.8,24,230000,host,0,0,0,NA,NA,NA,NA,NA,NA,618164,38715,347,380,476,204,45,1,0
0.8,24,230000,symbiont,984459,1.58229e+06,2.739e+06,2534503,2.17102e+06,NA,24981,1684,1515,504273,24503,337,447,519,194,38,2,1
0.8,24,235000,host,0,0,0,NA,NA,NA,NA,NA,NA,637492,37250,364,400,517,194,26,0,0
0.8,24,235000,symbiont,993279,1.59324e+06,2.7769e+06,2523983,2.23313e+06,NA,25629,1693,1480,510221,25640,383,513,489,197,43,0,0
0.8,24,240000,host,0,0,0,NA,NA,NA,NA,NA,NA,640610,39992,341,383,551,200,38,2,0
0.8,24,240000,symbiont,993814,1.68656e+06,2.82654e+06,2516842,2.3033e+06,NA,26164,1765,1543,520565,24599,353,653,502,182,34,0,1
0.8,24,245000,host,0,0,0,NA,NA,NA,NA,NA,NA,638493,39543,376,421,551,183,32,2,0
0.8,24,245000,symbiont,968242,1.779e+06,2.82396e+06,2546197,2.37883e+06,NA,26273,1716,1580,522415,21992,413,549,524,187,41,0,0
0.8,24,250000,host,0,0,0,NA,NA,NA,NA,NA,NA,650843,41293,337,404,547,195,47,3,0
0.8,24,250000,symbiont,976581,1.83919e+06,2.8292e+06,2585726,2.44856e+06,NA,26441,1759,1578,521095,23392,376,675,523,210,36,2,0
0.8,24,255000,host,0,0,0,NA,NA,NA,NA,NA,NA,661301,40727,397,489,583,202,34,0,0
0.8,24,255000,symbiont,974163,2.03057e+06,2.79984e+06,2635031,2.64442e+06,NA,26140,1740,1629,513676,24085,405,733,548,179,46,0,0
0.8,24,260000,host,0,0,0,NA,NA,NA,NA,NA,NA,660321,39298,385,423,535,206,50,2,0
0.8,24,260000,symbiont,1016635,2.14142e+06,2.73574e+06,2648008,2.73957e+06,NA,25552,1729,1583,500006,23069,407,830,564,228,45,2,0
0.8,24,265000,host,0,0,0,NA,NA,NA,NA,NA,NA,665512,36530,349,493,581,206,41,2,1
0.8,24,265000,symbiont,1064226,2.24093e+06,2.7235e+06,2686695,2.81279e+06,NA,25286,1738,1563,497404,24521,360,793,544,223,40,0,0
0.8,24,270000,host,0,0,0,NA,NA,NA,NA,NA,NA,664671,32625,353,604,575,211,40,4,0
0.8,24,270000,symbiont,1067582,2.30605e+06,2.73452e+06,2744536,2.87882e+06,NA,25461,1759,1552,496199,26009,416,943,590,202,34,2,0
0.8,24,275000,host,0,0,0,NA,NA,NA,NA,NA,NA,658174,38200,404,494,632,197,37,1,0
0.8,24,275000,symbiont,1090793,2.47811e+06,2.81729e+06,2804899,3.06073e+06,NA,25794,1714,1578,505952,28674,417,1417,576,219,43,2,0
0.8,24,280000,host,0,0,0,NA,NA,NA,NA,NA,NA,659352,43817,390,518,621,231,33,3,0
0.8,24,280000,symbiont,1120014,2.61267e+06,2.8653e+06,2822842,3.24023e+06,NA,26347,1727,1519,507890,34385,432,1658,574,243,31,0,0
0.8,24,285000,host,0,0,0,NA,NA,NA,NA,NA,NA,680959,44822,415,740,686,213,43,2,0
0.8,24,285000,symbiont,1151947,2.56944e+06,2.85264e+06,2841438,3.2437e+06,NA,26243,1713,1567,504080,35801,444,1497,648,231,32,1,0
0.8,24,290000,host,0,0,0,NA,NA,NA,NA,NA,NA,680220,43755,627,1081,694,261,47,2,0
0.8,24,290000,symbiont,1212766,2.46782e+06,2.9009e+06,2855623,3.14702e+06,NA,26848,1754,1604,512716,37217,458,1489,589,244,38,4,0
0.8,24,295000,host,0,0,0,NA,NA,NA,NA,NA,NA,677511,45296,807,1073,649,232,31,2,0
0.8,24,295000,symbiont,1278867,2.41863e+06,2.90776e+06,2875683,3.0918e+06,NA,26631,1770,1587,510296,38863,458,1683,639,243,36,0,0
0.8,24,300000,host,0,0,0,NA,NA,NA,NA,NA,NA,689552,44516,889,1322,611,235,55,0,0
0.8,24,300000,symbiont,1300464,2.48762e+06,2.98052e+06,2903338,3.20689e+06,NA,27553,1792,1591,517316,41189,472,2166,684,251,46,0,1
0.8,24,305000,host,0,0,0,NA,NA,NA,NA,NA,NA,699940,46907,904,1431,647,255,46,0,0
0.8,24,305000,symbiont,1288172,2.48279e+06,2.97207e+06,2896320,3.17275e+06,NA,27467,1776,1587,511175,45303,459,2351,620,264,38,1,1
0.8,24,310000,host,0,0,0,NA,NA,NA,NA,NA,NA,705736,46100,782,1463,615,255,49,0,0
0.8,24,310000,symbiont,1277984,2.72016e+06,3.01222e+06,2844770,3.40671e+06,NA,27706,1767,1663,514396,48945,487,2187,740,271,48,0,0
0.8,24,315000,host,0,0,0,NA,NA,NA,NA,NA,NA,701870,45644,1109,1457,668,238,58,0,0
0.8,24,315000,symbiont,1273325,2.8006e+06,3.00086e+06,2840433,3.48537e+06,NA,27640,1744,1577,513659,48360,465,2370,614,253,48,2,0
0.8,24,320000,host,0,0,0,NA,NA,NA,NA,NA,NA,693339,47226,1202,1526,640,229,53,2,0
0.8,24,320000,symbiont,1322698,2.94441e+06,3.11314e+06,2834221,3.61314e+06,NA,28033,1731,1581,527167,54604,471,2570,676,265,46,0,0
0.8,24,325000,host,0,0,0,NA,NA,NA,NA,NA,NA,693255,49729,973,1290,652,267,46,2,1
0.8,24,325000,symbiont,1358230,2.91904e+06,3.16156e+06,2802353,3.56489e+06,NA,28548,1762,1614,533145,55766,509,2752,689,283,50,3,1
0.8,24,330000,host,0,0,0,NA,NA,NA,NA,NA,NA,692955,54247,682,1154,672,292,62,2,0
0.8,24,330000,symbiont,1387584,3.12652e+06,3.24268e+06,2765477,3.70896e+06,NA,29087,1798,1595,534852,57036,504,4559,682,253,30,1,3
0.8,24,335000,host,0,0,0,NA,NA,NA,NA,NA,NA,694673,55552,656,1358,640,271,55,2,0
0.8,24,335000,symbiont,1413989,3.10341e+06,3.33114e+06,2748350,3.66115e+06,NA,29678,1808,1708,538864,57757,487,6150,686,268,38,1,0
0.8,24,340000,host,0,0,0,NA,NA,NA,NA,NA,NA,688319,58023,664,724,628,276,51,2,0
0.8,24,340000,symbiont,1415665,3.07652e+06,3.50514e+06,2730978,3.60616e+06,NA,30561,1919,1722,556948,59344,505,7889,734,263,49,2,0
0.8,24,345000,host,0,0,0,NA,NA,NA,NA,NA,NA,670095,56109,648,760,678,264,44,2,0
0.8,24,345000,symbiont,1410393,3.03632e+06,3.65786e+06,2746794,3.56386e+06,NA,31994,1830,1683,569180,58303,893,9866,701,297,55,3,3
0.8,24,350000,host,0,0,0,NA,NA,NA,NA,NA,NA,667917,57833,643,1132,691,257,42,2,0
0.8,24,350000,symbiont,1399261,2.98264e+06,3.95763e+06,2730831,3.45226e+06,NA,33671,1818,1664,583371,54131,1493,15490,747,292,45,3,0
0.8,24,355000,host,0,0,0,NA,NA,NA,NA,NA,NA,681362,59371,912,1122,680,253,44,2,1
0.8,24,355000,symbiont,1404557,2.99208e+06,4.2179e+06,2723410,3.45154e+06,NA,35981,1900,1739,598826,53921,850,20748,701,301,61,2,0
0.8,24,360000,host,0,0,0,NA,NA,NA,NA,NA,NA,672808,64244,1208,1134,738,263,67,1,0
0.8,24,360000,symbiont,1391531,3.03707e+06,4.29294e+06,2688676,3.49255e+06,NA,36054,1936,1742,603922,56307,551,22078,701,282,40,6,2
0.8,24,365000,host,0,0,0,NA,NA,NA,NA,NA,NA,668456,63866,1238,1369,668,252,39,3,0
0.8,24,365000,symbiont,1377979,2.97064e+06,4.60948e+06,2689341,3.42031e+06,NA,38650,1957,1774,618372,58131,544,27676,786,305,64,2,1
0.8,24,370000,host,0,0,0,NA,NA,NA,NA,NA,NA,670456,60842,1218,1456,686,290,57,1,1
0.8,24,370000,symbiont,1392970,3.17433e+06,4.7669e+06,2694598,3.56446e+06,NA,39400,1938,1796,630691,64586,1239,28606,793,304,55,1,0
0.8,24,375000,host,0,0,0,NA,NA,NA,NA,NA,NA,657700,61198,1390,2585,699,308,62,1,0
0.8,24,375000,symbiont,1434875,3.23215e+06,5.19964e+06,2719466,3.59427e+06,NA,43077,2007,1825,642481,69687,2400,35978,848,342,51,2,0
0.8,24,380000,host,0,0,0,NA,NA,NA,NA,NA,NA,647586,63812,855,2956,672,292,48,0,1
0.8,24,380000,symbiont,1462932,3.22657e+06,5.88297e+06,2683518,3.46881e+06,NA,48116,2055,1879,669313,77345,2390,48554,937,350,47,5,2
0.8,24,385000,host,0,0,0,NA,NA,NA,NA,NA,NA,645146,70945,532,2701,655,284,46,2,0
0.8,24,385000,symbiont,1567923,3.52002e+06,6.38256e+06,2627830,3.69348e+06,NA,50816,2049,1905,681526,84547,2256,58529,1001,357,67,7,1
0.8,24,390000,host,0,0,0,NA,NA,NA,NA,NA,NA,646425,72346,514,5174,633,269,44,2,1
0.8,24,390000,symbiont,1654394,3.74706e+06,6.71648e+06,2587703,3.81865e+06,NA,52478,2171,1911,668648,96168,2021,67289,950,388,69,4,4
0.8,24,395000,host,0,0,0,NA,NA,NA,NA,NA,NA,629882,68334,524,7271,722,295,61,4,0
0.8,24,395000,symbiont,1802095,3.96943e+06,7.33824e+06,2564695,3.95566e+06,NA,58553,2223,1968,666676,97204,1909,82326,1318,414,59,7,1
0.8,24,400000,host,0,0,0,NA,NA,NA,NA,NA,NA,630162,71290,510,7537,724,302,57,3,0
0.8,24,400000,symbiont,1908528,3.85168e+06,8.30832e+06,2564990,3.91025e+06,NA,68202,2163,1907,673576,96265,2311,102503,2798,380,69,6,1
0.8,24,405000,host,0,0,0,NA,NA,NA,NA,NA,NA,623582,74730,532,8720,658,284,51,4,0
0.8,24,405000,symbiont,2012519,3.90315e+06,9.35412e+06,2547227,3.94291e+06,NA,75853,2189,1964,687149,99636,2375,122452,4737,438,69,7,3
0.8,24,410000,host,0,0,0,NA,NA,NA,NA,NA,NA,614407,84050,746,12901,700,305,46,2,0
0.8,24,410000,symbiont,2081799,4.04823e+06,9.95398e+06,2527311,4.12132e+06,NA,79218,2268,2025,706382,110413,3025,133323,4539,432,102,5,4
0.8,24,415000,host,0,0,0,NA,NA,NA,NA,NA,NA,599838,103649,2171,17216,702,280,39,3,0
0.8,24,415000,symbiont,2103960,4.44852e+06,1.05892e+07,2583562,4.47645e+06,NA,81774,2446,2168,714745,111639,3346,147624,4549,456,99,8,3
0.8,24,420000,host,0,0,0,NA,NA,NA,NA,NA,NA,586189,127989,3230,19299,715,300,60,6,0
0.8,24,420000,symbiont,2150583,4.69517e+06,1.09078e+07,2527306,4.63569e+06,NA,85275,2499,2296,722231,104062,5211,152840,4967,456,112,8,4
0.8,24,425000,host,0,0,0,NA,NA,NA,NA,NA,NA,572820,141783,3304,20494,792,280,57,5,1
0.8,24,425000,symbiont,2217737,4.4589e+06,1.17851e+07,2475781,4.34767e+06,NA,92912,2629,2465,725277,100704,7759,169637,6294,430,109,7,9
0.8,24,430000,host,0,0,0,NA,NA,NA,NA,NA,NA,557162,155318,4220,26283,767,289,51,9,0
0.8,24,430000,symbiont,2283934,4.6738e+06,1.18567e+07,2439097,4.49711e+06,NA,93437,2798,2567,732866,111530,9506,168323,5721,523,124,12,1
0.8,24,435000,host,0,0,0,NA,NA,NA,NA,NA,NA,527423,179381,6185,30909,807,303,43,9,1
0.8,24,435000,symbiont,2372996,5.12215e+06,1.25661e+07,2487774,4.9946e+06,NA,99338,2891,2689,738567,122614,9439,185463,5021,486,135,8,2
0.8,24,440000,host,0,0,0,NA,NA,NA,NA,NA,NA,496697,196421,7992,31743,714,318,62,12,1
0.8,24,440000,symbiont,2438417,5.3829e+06,1.30373e+07,2566040,5.33388e+06,NA,103965,2871,2640,746733,132350,6896,197800,4894,508,118,9,5
0.8,24,445000,host,0,0,0,NA,NA,NA,NA,NA,NA,487193,217031,11778,36368,752,321,49,11,0
0.8,24,445000,symbiont,2484196,5.42008e+06,1.31254e+07,2593716,5.45761e+06,NA,104577,3065,2830,766234,135127,6688,198982,4110,504,108,20,7
0.8,24,450000,host,0,0,0,NA,NA,NA,NA,NA,NA,483538,220392,9859,35726,730,289,31,9,1
0.8,24,450000,symbiont,2638840,6.03904e+06,1.37736e+07,2678837,5.95403e+06,NA,110086,3192,2884,779524,145989,8036,207728,5655,489,130,10,5
0.8,24,455000,host,0,0,0,NA,NA,NA,NA,NA,NA,497729,208032,7989,36827,726,295,47,9,0
0.8,24,455000,symbiont,2640619,5.91398e+06,1.5195e+07,2662550,5.84052e+06,NA,122103,3080,2878,808328,148420,6397,232851,9718,541,110,11,4
0.8,24,460000,host,0,0,0,NA,NA,NA,NA,NA,NA,500077,206540,7709,44825,732,299,53,13,1
0.8,24,460000,symbiont,2626154,5.82542e+06,1.60482e+07,2714497,5.68556e+06,NA,127741,3255,2961,815556,147062,4907,244386,14922,561,136,9,5
0.8,24,465000,host,0,0,0,NA,NA,NA,NA,NA,NA,498858,218186,6247,73229,768,281,56,15,1
0.8,24,465000,symbiont,2708641,5.6191e+06,1.63385e+07,2713535,5.65998e+06,NA,130892,3938,3613,794491,132087,3843,241787,22666,517,125,14,11
0.8,24,470000,host,0,0,0,NA,NA,NA,NA,NA,NA,484764,270839,7471,127032,1033,272,61,16,1
0.8,24,470000,symbiont,2735991,5.97888e+06,1.68631e+07,2729856,6.37761e+06,NA,135708,5370,4760,772871,125182,3219,254386,25071,497,129,14,1
0.8,24,475000,host,0,0,0,NA,NA,NA,NA,NA,NA,489601,339541,8387,277623,1023,251,63,41,1
0.8,24,475000,symbiont,2793134,6.84687e+06,1.63064e+07,2934179,9.05661e+06,NA,143099,8027,6921,729687,127359,3621,246918,24280,449,121,6,3
0.8,24,480000,host,0,0,0,NA,NA,NA,NA,NA,NA,475425,450757,28458,474655,1436,260,80,56,1
0.8,24,480000,symbiont,2955176,8.23245e+06,1.69881e+07,2955408,1.23002e+07,NA,156940,12117,10490,729006,112864,4859,233964,39726,383,98,7,1
0.8,24,485000,host,0,0,0,NA,NA,NA,NA,NA,NA,450351,616993,56339,636556,1615,277,63,54,3
0.8,24,485000,symbiont,2920694,9.38363e+06,1.65103e+07,3045780,1.60079e+07,NA,167730,15992,13742,652846,93785,9936,179170,64652,301,92,12,0
0.8,24,490000,host,0,0,0,NA,NA,NA,NA,NA,NA,433463,720712,90108,736733,1026,233,67,61,0
0.8,24,490000,symbiont,3088408,1.09409e+07,1.55747e+07,3038789,1.90199e+07,NA,173575,18907,16200,576206,81209,10101,161633,67311,243,77,6,2
0.8,24,495000,host,0,0,0,NA,NA,NA,NA,NA,NA,459635,646711,90942,746997,924,249,75,54,1
0.8,24,495000,symbiont,3138780,1.01001e+07,1.66363e+07,3041171,1.7565e+07,NA,184792,18807,16423,576317,86358,1474,144336,93174,249,97,5,1
0.8,24,500000,host,0,0,0,NA,NA,NA,NA,NA,NA,488487,616100,94895,680443,893,224,74,75,0
0.8,24,500000,symbiont,3153000,7.80824e+06,1.83347e+07,2739775,1.39004e+07,NA,191598,18438,15839,598160,73369,781,78063,147382,227,85,6,0
0.8,24,505000,host,0,0,0,NA,NA,NA,NA,NA,NA,91436,813431,159604,2.1065e+06,500,237,33,154,0
0.8,24,505000,symbiont,13839944,7.74772e+07,9.1833e+07,409289,3.437e+06,NA,140588,980,115287,557872,5750,259,36028,1.09526e+06,128,140,3,0
0.8,24,510000,host,0,0,0,NA,NA,NA,NA,NA,NA,8,43145,30,115317,20,10,0,7,0
0.8,24,510000,symbiont,15261402,7.03553e+06,7.70218e+06,11232,0.00747555,NA,6642,0,10532,41382,0,0,21,95062,7,5,0,0
0.8,24,515000,host,0,0,0,NA,NA,NA,NA,NA,NA,14,43591,27,113712,22,13,0,9,0
0.8,24,515000,symbiont,15288983,7.08736e+06,7.76224e+06,10994,8.10854e-11,NA,6719,0,10508,40924,0,0,18,95855,5,9,0,0
0.8,24,520000,host,0,0,0,NA,NA,NA,NA,NA,NA,5,42135,26,112026,29,10,0,8,0
0.8,24,520000,symbiont,15328720,7.14286e+06,7.83378e+06,10685,2.74478e-18,NA,6864,0,10486,41155,0,0,15,96810,7,9,0,0
0.8,25,0,host,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
0.8,25,0,symbiont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,25,5000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.32599e+06,128,428,262,380,30,15,0,0
0.8,25,5000,symbiont,17482,63764.4,3.50732e+06,49486,342447,0,32214,3616,204,691479,368,290,204,285,31,19,0,0
0.8,25,10000,host,0,0,0,NA,NA,NA,NA,NA,NA,1.09598e+06,300,322,231,293,40,28,0,0
0.8,25,10000,symbiont,35988,64501.8,3.18618e+06,118925,327664,0,31147,2534,4260,627516,695,220,188,266,50,22,0,0
0.8,25,15000,host,0,0,0,NA,NA,NA,NA,NA,NA,829382,373,193,160,191,45,24,0,0
0.8,25,15000,symbiont,50497,66837.1,2.64156e+06,189663,314542,0,24888,2720,2664,521038,691,134,151,186,33,25,0,0
0.8,25,20000,host,0,0,0,NA,NA,NA,NA,NA,NA,758013,346,150,139,178,41,19,0,0
0.8,25,20000,symbiont,61966,79496.9,2.59174e+06,246078,330574,0,24147,1908,2628,510982,935,125,143,183,47,19,0,0
